ba1000,ba1001,ba1002,ba1003,ba1010,ba1011,ba1012,ba1013,ba1020,ba1021,ba1022,ba1023,ba1030,ba1031,ba1032,ba1033,ba1100,ba1101,ba1102,ba1103,ba1110,ba1111,ba1112,ba1113,ba1120,ba1121,ba1122,ba1123,ba1130,ba1131,ba1132,ba1133,ba1200,ba1201,ba1202,ba1203,ba1210,ba1211,ba1212,ba1213,ba1220,ba1221,ba1222,ba1223,ba1230,ba1231,ba1232,ba1233,ba1300,ba1301,ba1302,ba1303,ba1310,ba1311,ba1312,ba1313,ba1320,ba1321,ba1322,ba1323,ba1330,ba1331,ba1332,ba1333,ba2000,ba2001,ba2002,ba2003,ba2010,ba2011,ba2012,ba2013,ba2020,ba2021,ba2022,ba2023,ba2030,ba2031,ba2032,ba2033,ba2100,ba2101,ba2102,ba2103,ba2110,ba2111,ba2112,ba2113,ba2120,ba2121,ba2122,ba2123,ba2130,ba2131,ba2132,ba2133,ba2200,ba2201,ba2202,ba2203,ba2210,ba2211,ba2212,ba2213,ba2220,ba2221,ba2222,ba2223,ba2230,ba2231,ba2232,ba2233,ba2300,ba2301,ba2302,ba2303,ba2310,ba2311,ba2312,ba2313,ba2320,ba2321,ba2322,ba2323,ba2330,ba2331,ba2332,ba2333,ba3000,ba3001,ba3002,ba3003,ba3010,ba3011,ba3012,ba3013,ba3020,ba3021,ba3022,ba3023,ba3030,ba3031,ba3032,ba3033,ba3100,ba3101,ba3102,ba3103,ba3110,ba3111,ba3112,ba3113,ba3120,ba3121,ba3122,ba3123,ba3130,ba3131,ba3132,ba3133,ba3200,ba3201,ba3202,ba3203,ba3210,ba3211,ba3212,ba3213,ba3220,ba3221,ba3222,ba3223,ba3230,ba3231,ba3232,ba3233,ba3300,ba3301,ba3302,ba3303,ba3310,ba3311,ba3312,ba3313,ba3320,ba3321,ba3322,ba3323,ba3330,ba3331,ba3332,ba3333,si00000,si00001,si00002,si00010,si00011,si00012,si00020,si00021,si00022,si00100,si00101,si00102,si00110,si00111,si00112,si00120,si00121,si00122,si00200,si00201,si00202,si00210,si00211,si00212,si00220,si00221,si00222,si01000,si01001,si01002,si01010,si01011,si01012,si01020,si01021,si01022,si01100,si01101,si01102,si01110,si01111,si01112,si01120,si01121,si01122,si01200,si01201,si01202,si01210,si01211,si01212,si01220,si01221,si01222,si02000,si02001,si02002,si02010,si02011,si02012,si02020,si02021,si02022,si02100,si02101,si02102,si02110,si02111,si02112,si02120,si02121,si02122,si02200,si02201,si02202,si02210,si02211,si02212,si02220,si02221,si02222,su00000,su00001,su00002,su00010,su00011,su00012,su00020,su00021,su00022,su00100,su00101,su00102,su00110,su00111,su00112,su00120,su00121,su00122,su00200,su00201,su00202,su00210,su00211,su00212,su00220,su00221,su00222,su01000,su01001,su01002,su01010,su01011,su01012,su01020,su01021,su01022,su01100,su01101,su01102,su01110,su01111,su01112,su01120,su01121,su01122,su01200,su01201,su01202,su01210,su01211,su01212,su01220,su01221,su01222,su02000,su02001,su02002,su02010,su02011,su02012,su02020,su02021,su02022,su02100,su02101,su02102,su02110,su02111,su02112,su02120,su02121,su02122,su02200,su02201,su02202,su02210,su02211,su02212,su02220,su02221,su02222,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,-32.28728,-14.80341,0,14.80341,32.28728,0,21.15134,-44.10765,0,-16.66331,-9.66319,-22.72034,-54.30171,-35.76042,0,44.10765,-21.15134,-22.72034,35.76042,54.30171,0,9.66319,16.66331,0,0,0,21.15134,-17.72087,-20.5554,44.10765,58.36116,31.50103,-32.28728,-17.72087,-31.50103,-16.66331,43.14328,-47.08691,35.76042,21.56926,0,14.80341,58.36116,20.5554,-54.30171,21.56926,0,9.66319,-85.65213,47.08691,0,0,0,-44.10765,-31.50103,-58.36116,-21.15134,20.5554,17.72087,-14.80341,-20.5554,-58.36116,-9.66319,-47.08691,85.65213,54.30171,0,-21.56926,32.28728,31.50103,17.72087,-35.76042,0,-21.56926,16.66331,47.08691,-43.14328,0,0,0,0,-39.48751,-46.8289,0,46.8289,39.48751,0,15.9028,2.70856,0,-10.33575,-24.39075,-84.85619,-37.60821,-85.7664,0,-2.70856,-15.9028,-84.85619,85.7664,37.60821,0,24.39075,10.33575,0,0,0,15.9028,-40.27584,-85.60554,-2.70856,89.12453,27.15301,-39.48751,-40.27584,-27.15301,-10.33575,-38.58511,54.26031,85.7664,-25.96558,0,46.8289,89.12453,85.60554,-37.60821,-25.96558,0,24.39075,12.04718,-54.26031,0,0,0,2.70856,-27.15301,-89.12453,-15.9028,85.60554,40.27584,-46.8289,-85.60554,-89.12453,-24.39075,54.26031,-12.04718,37.60821,0,25.96558,39.48751,27.15301,40.27584,-85.7664,0,25.96558,10.33575,-54.26031,38.58511,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,43.6118,-29.40044,0,29.40044,-43.6118,0,6.393748,-30.91521,0,48.82111,-36.23462,-92.81379,-79.28613,-62.74056,0,30.91521,-6.393748,-92.81379,62.74056,79.28613,0,36.23462,-48.82111,0,0,0,6.393748,42.59347,-64.84283,30.91521,8.809663,17.38389,43.6118,42.59347,-17.38389,48.82111,22.14483,73.21852,62.74056,51.94139,0,29.40044,8.809663,64.84283,-79.28613,51.94139,0,36.23462,33.43732,-73.21852,0,0,0,-30.91521,-17.38389,-8.809663,-6.393748,64.84283,-42.59347,-29.40044,-64.84283,-8.809663,-36.23462,73.21852,-33.43732,79.28613,0,-51.94139,-43.6118,17.38389,-42.59347,-62.74056,0,-51.94139,-48.82111,-73.21852,-22.14483,0,0,0,0,-44.86216,-26.1664,0,26.1664,44.86216,0,-23.80599,31.06467,0,14.10947,-75.34087,-26.53487,-0.3560782,-61.72775,0,-31.06467,23.80599,-26.53487,61.72775,0.3560782,0,75.34087,-14.10947,0,0,0,-23.80599,-12.49904,-33.76992,-31.06467,38.12594,-37.16002,-44.86216,-12.49904,37.16002,14.10947,-0.1453832,42.83355,61.72775,-27.35959,0,26.1664,38.12594,33.76992,-0.3560782,-27.35959,0,75.34087,-57.33084,-42.83355,0,0,0,31.06467,37.16002,-38.12594,23.80599,33.76992,12.49904,-26.1664,-33.76992,-38.12594,-75.34087,42.83355,57.33084,0.3560782,0,27.35959,44.86216,-37.16002,12.49904,-61.72775,0,27.35959,-14.10947,-42.83355,0.1453832,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,-47.84722,-47.23197,0,47.23197,47.84722,0,31.95537,-26.52979,0,-7.913584,-16.98978,-52.57125,-14.21617,-34.85769,0,26.52979,-31.95537,-52.57125,34.85769,14.21617,0,16.98978,7.913584,0,0,0,31.95537,2.854067,-13.13332,26.52979,57.62123,9.484428,-47.84722,2.854067,-9.484428,-7.913584,7.134816,-14.84301,34.85769,-40.11081,0,47.23197,57.62123,13.13332,-14.21617,-40.11081,0,16.98978,-17.1084,14.84301,0,0,0,-26.52979,-9.484428,-57.62123,-31.95537,13.13332,-2.854067,-47.23197,-13.13332,-57.62123,-16.98978,-14.84301,17.1084,14.21617,0,40.11081,47.84722,9.484428,-2.854067,-34.85769,0,40.11081,7.913584,14.84301,-7.134816,0,0,0,0,-25.54583,-14.48834,0,14.48834,25.54583,0,24.55258,-19.59447,0,-21.48977,-25.24345,-47.85898,-46.91697,-79.55996,0,19.59447,-24.55258,-47.85898,79.55996,46.91697,0,25.24345,21.48977,0,0,0,24.55258,21.65525,-59.55743,19.59447,80.57246,42.66167,-25.54583,21.65525,-42.66167,-21.48977,95.98441,38.69894,79.55996,29.78746,0,14.48834,80.57246,59.55743,-46.91697,29.78746,0,25.24345,25.43073,-38.69894,0,0,0,-19.59447,-42.66167,-80.57246,-24.55258,59.55743,-21.65525,-14.48834,-59.55743,-80.57246,-25.24345,38.69894,-25.43073,46.91697,0,-29.78746,25.54583,42.66167,-21.65525,-79.55996,0,-29.78746,21.48977,-38.69894,-95.98441,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,-0.7996738,-12.14096,0,12.14096,0.7996738,0,18.19578,-26.95379,0,-11.68819,-90.98782,-99.4541,-77.76561,-53.87714,0,26.95379,-18.19578,-99.4541,53.87714,77.76561,0,90.98782,11.68819,0,0,0,18.19578,-14.69778,-69.91262,26.95379,47.91893,-9.152502,-0.7996738,-14.69778,9.152502,-11.68819,43.2231,57.57283,53.87714,-91.64655,0,12.14096,47.91893,69.91262,-77.76561,-91.64655,0,90.98782,-66.88841,-57.57283,0,0,0,-26.95379,9.152502,-47.91893,-18.19578,69.91262,14.69778,-12.14096,-69.91262,-47.91893,-90.98782,57.57283,66.88841,77.76561,0,91.64655,0.7996738,-9.152502,14.69778,-53.87714,0,91.64655,11.68819,-57.57283,-43.2231,0,0,0,0,-48.89547,-49.93496,0,49.93496,48.89547,0,-41.69732,-40.58783,0,21.10352,-61.99091,-25.60187,-29.74425,-67.68702,0,40.58783,41.69732,-25.60187,67.68702,29.74425,0,61.99091,-21.10352,0,0,0,-41.69732,11.57523,-61.97658,40.58783,12.23856,-32.52283,-48.89547,11.57523,32.52283,21.10352,-10.75465,-31.58619,67.68702,9.824621,0,49.93496,12.23856,61.97658,-29.74425,9.824621,0,61.99091,-36.30182,31.58619,0,0,0,-40.58783,32.52283,-12.23856,41.69732,61.97658,-11.57523,-49.93496,-61.97658,-12.23856,-61.99091,-31.58619,36.30182,29.74425,0,-9.824621,48.89547,-32.52283,-11.57523,-67.68702,0,-9.824621,-21.10352,31.58619,10.75465,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,-29.43959,-7.176555,0,7.176555,29.43959,0,27.99648,-33.57358,0,4.047113,-21.76559,-70.87317,-84.12654,-99.97281,0,33.57358,-27.99648,-70.87317,99.97281,84.12654,0,21.76559,-4.047113,0,0,0,27.99648,-5.70969,-55.09148,33.57358,16.98165,-49.18744,-29.43959,-5.70969,49.18744,4.047113,8.147099,54.4586,99.97281,68.50104,0,7.176555,16.98165,55.09148,-84.12654,68.50104,0,21.76559,-47.33932,-54.4586,0,0,0,-33.57358,49.18744,-16.98165,-27.99648,55.09148,5.70969,-7.176555,-55.09148,-16.98165,-21.76559,54.4586,47.33932,84.12654,0,-68.50104,29.43959,-49.18744,5.70969,-99.97281,0,-68.50104,-4.047113,-54.4586,-8.147099,0,0,0,0,9.441668,-46.87602,0,46.87602,-9.441668,0,3.072697,42.90578,0,10.54395,-80.29002,-5.575908,-74.03561,-46.77312,0,-42.90578,-3.072697,-5.575908,46.77312,74.03561,0,80.29002,-10.54395,0,0,0,3.072697,-30.3769,-65.26308,-42.90578,68.38563,-14.44138,9.441668,-30.3769,14.44138,10.54395,9.981963,-4.376908,46.77312,-60.1532,0,46.87602,68.38563,65.26308,-74.03561,-60.1532,0,80.29002,-73.28715,4.376908,0,0,0,42.90578,14.44138,-68.38563,-3.072697,65.26308,30.3769,-46.87602,-65.26308,-68.38563,-80.29002,-4.376908,73.28715,74.03561,0,60.1532,-9.441668,-14.44138,30.3769,-46.77312,0,60.1532,-10.54395,4.376908,-9.981963,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,24.85897,-28.33667,0,28.33667,-24.85897,0,-15.75756,2.437001,0,-30.92146,-56.20124,-10.56712,-14.39846,-17.19592,0,-2.437001,15.75756,-10.56712,17.19592,14.39846,0,56.20124,30.92146,0,0,0,-15.75756,-13.33684,-88.93939,-2.437001,63.61576,-26.2871,24.85897,-13.33684,26.2871,-30.92146,-46.69933,52.64429,17.19592,92.10648,0,28.33667,63.61576,88.93939,-14.39846,92.10648,0,56.20124,-25.71104,-52.64429,0,0,0,2.437001,26.2871,-63.61576,15.75756,88.93939,13.33684,-28.33667,-88.93939,-63.61576,-56.20124,52.64429,25.71104,14.39846,0,-92.10648,-24.85897,-26.2871,13.33684,-17.19592,0,-92.10648,30.92146,-52.64429,46.69933,0,0,0,0,6.544071,-45.33827,0,45.33827,-6.544071,0,-34.63681,-26.14499,0,-32.75478,-47.36887,-96.39502,-26.14907,-22.49377,0,26.14499,34.63681,-96.39502,22.49377,26.14907,0,47.36887,32.75478,0,0,0,-34.63681,11.20642,-40.57515,26.14499,59.06207,-14.76871,6.544071,11.20642,14.76871,-32.75478,94.29012,-4.601605,22.49377,6.575382,0,45.33827,59.06207,40.57515,-26.14907,6.575382,0,47.36887,1.407058,4.601605,0,0,0,-26.14499,14.76871,-59.06207,34.63681,40.57515,-11.20642,-45.33827,-40.57515,-59.06207,-47.36887,-4.601605,-1.407058,26.14907,0,-6.575382,-6.544071,-14.76871,-11.20642,-22.49377,0,-6.575382,32.75478,4.601605,-94.29012,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,-5.103522,-6.87647,0,6.87647,5.103522,0,31.00983,-1.173955,0,-33.16815,-3.95608,-88.76716,-51.45795,-76.64195,0,1.173955,-31.00983,-88.76716,76.64195,51.45795,0,3.95608,33.16815,0,0,0,31.00983,37.49938,-40.38943,1.173955,57.29564,1.806575,-5.103522,37.49938,-1.806575,-33.16815,80.44884,99.7449,76.64195,21.20975,0,6.87647,57.29564,40.38943,-51.45795,21.20975,0,3.95608,-53.11158,-99.7449,0,0,0,-1.173955,-1.806575,-57.29564,-31.00983,40.38943,-37.49938,-6.87647,-40.38943,-57.29564,-3.95608,99.7449,53.11158,51.45795,0,-21.20975,5.103522,1.806575,-37.49938,-76.64195,0,-21.20975,33.16815,-99.7449,-80.44884,0,0,0,0,-31.22641,-39.45235,0,39.45235,31.22641,0,17.53222,-17.94592,0,9.351617,-68.43855,-2.798355,-19.96249,-65.41116,0,17.94592,-17.53222,-2.798355,65.41116,19.96249,0,68.43855,-9.351617,0,0,0,17.53222,6.455344,-39.51094,17.94592,2.371586,-49.99478,-31.22641,6.455344,49.99478,9.351617,7.023862,53.34139,65.41116,-15.06628,0,39.45235,2.371586,39.51094,-19.96249,-15.06628,0,68.43855,23.48765,-53.34139,0,0,0,-17.94592,49.99478,-2.371586,-17.53222,39.51094,-6.455344,-39.45235,-39.51094,-2.371586,-68.43855,53.34139,-23.48765,19.96249,0,15.06628,31.22641,-49.99478,-6.455344,-65.41116,0,15.06628,-9.351617,-53.34139,-7.023862,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,-5.103522,-6.87647,0,6.87647,5.103522,0,31.00983,-1.173955,0,-33.16815,-3.95608,-88.76716,-51.45795,-76.64195,0,1.173955,-31.00983,-88.76716,76.64195,51.45795,0,3.95608,33.16815,0,0,0,31.00983,37.49938,-40.38943,1.173955,57.29564,1.806575,-5.103522,37.49938,-1.806575,-33.16815,80.44884,99.7449,76.64195,21.20975,0,6.87647,57.29564,40.38943,-51.45795,21.20975,0,3.95608,-53.11158,-99.7449,0,0,0,-1.173955,-1.806575,-57.29564,-31.00983,40.38943,-37.49938,-6.87647,-40.38943,-57.29564,-3.95608,99.7449,53.11158,51.45795,0,-21.20975,5.103522,1.806575,-37.49938,-76.64195,0,-21.20975,33.16815,-99.7449,-80.44884,0,0,0,0,-31.22641,-39.45235,0,39.45235,31.22641,0,17.53222,-17.94592,0,9.351617,-68.43855,-2.798355,-19.96249,-65.41116,0,17.94592,-17.53222,-2.798355,65.41116,19.96249,0,68.43855,-9.351617,0,0,0,17.53222,6.455344,-39.51094,17.94592,2.371586,-49.99478,-31.22641,6.455344,49.99478,9.351617,7.023862,53.34139,65.41116,-15.06628,0,39.45235,2.371586,39.51094,-19.96249,-15.06628,0,68.43855,23.48765,-53.34139,0,0,0,-17.94592,49.99478,-2.371586,-17.53222,39.51094,-6.455344,-39.45235,-39.51094,-2.371586,-68.43855,53.34139,-23.48765,19.96249,0,15.06628,31.22641,-49.99478,-6.455344,-65.41116,0,15.06628,-9.351617,-53.34139,-7.023862,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,-47.81387,-16.0484,0,16.0484,47.81387,0,-13.03448,-48.91454,0,-32.5807,-41.14836,-20.978,-32.44627,-96.06838,0,48.91454,13.03448,-20.978,96.06838,32.44627,0,41.14836,32.5807,0,0,0,-13.03448,15.4883,-91.5614,48.91454,21.09415,-37.657,-47.81387,15.4883,37.657,-32.5807,77.69569,89.16818,96.06838,37.90972,0,16.0484,21.09415,91.5614,-32.44627,37.90972,0,41.14836,-61.34628,-89.16818,0,0,0,-48.91454,37.657,-21.09415,13.03448,91.5614,-15.4883,-16.0484,-91.5614,-21.09415,-41.14836,89.16818,61.34628,32.44627,0,-37.90972,47.81387,-37.657,-15.4883,-96.06838,0,-37.90972,32.5807,-89.16818,-77.69569,0,0,0,0,-23.5306,-29.53257,0,29.53257,23.5306,0,15.87392,6.243462,0,4.570228,-41.43786,-45.33742,-18.77315,-57.09494,0,-6.243462,-15.87392,-45.33742,57.09494,18.77315,0,41.43786,-4.570228,0,0,0,15.87392,-48.41272,-58.00293,-6.243462,80.6988,-21.37089,-23.5306,-48.41272,21.37089,4.570228,-11.55935,-15.41341,57.09494,-6.466353,0,29.53257,80.6988,58.00293,-18.77315,-6.466353,0,41.43786,-20.06904,15.41341,0,0,0,6.243462,21.37089,-80.6988,-15.87392,58.00293,48.41272,-29.53257,-58.00293,-80.6988,-41.43786,-15.41341,20.06904,18.77315,0,6.466353,23.5306,-21.37089,48.41272,-57.09494,0,6.466353,-4.570228,15.41341,11.55935,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,10.32209,-46.60548,0,46.60548,-10.32209,0,-13.03448,-46.93817,0,-45.14894,-41.14836,-81.42558,-63.84998,-96.06838,0,46.93817,13.03448,-81.42558,96.06838,63.84998,0,41.14836,45.14894,0,0,0,-13.03448,-16.72724,-11.04738,46.93817,8.464004,27.07716,10.32209,-16.72724,-27.07716,-45.14894,17.20934,89.16818,96.06838,37.90972,0,46.60548,8.464004,11.04738,-63.84998,37.90972,0,41.14836,17.25623,-89.16818,0,0,0,-46.93817,-27.07716,-8.464004,13.03448,11.04738,16.72724,-46.60548,-11.04738,-8.464004,-41.14836,89.16818,-17.25623,63.84998,0,-37.90972,-10.32209,27.07716,16.72724,-96.06838,0,-37.90972,45.14894,-89.16818,-17.20934,0,0,0,0,-49.48919,-7.771183,0,7.771183,49.48919,0,11.48178,-35.38915,0,-11.99831,-34.40524,-45.33742,-18.77315,-40.5606,0,35.38915,-11.48178,-45.33742,40.5606,18.77315,0,34.40524,11.99831,0,0,0,11.48178,-31.32652,-25.44353,35.38915,71.23936,-21.37089,-49.48919,-31.32652,21.37089,-11.99831,-11.55935,-15.41341,40.5606,73.77924,0,7.771183,71.23936,25.44353,-18.77315,73.77924,0,34.40524,3.155358,15.41341,0,0,0,-35.38915,21.37089,-71.23936,-11.48178,25.44353,31.32652,-7.771183,-25.44353,-71.23936,-34.40524,-15.41341,-3.155358,18.77315,0,-73.77924,49.48919,-21.37089,31.32652,-40.5606,0,-73.77924,11.99831,15.41341,11.55935,
